,ZIP,Latitude,Longitude,City,State,State Name,Population,Density,County,County Population,County Cases,County Deaths,Cases,Deaths,ZHVI,Arts & Entertainment,Event,Nightlife Spot,Outdoors & Recreation,College & University,Travel & Transport,Professional & Other Places,Food,Shop & Service,Residence,School,Medical Center,Hospital,Spiritual Center
903,93723,36.78624,-119.95324,Fresno,CA,California,13189,87,Fresno,982559,6924,81.0,93.0,1.0,357604.0,0,0,0,1,0,0,4,0,1,0,0,0,0,0
904,93725,36.62534,-119.73651000000001,Fresno,CA,California,26980,148,Fresno,982559,6924,81.0,190.0,2.0,215273.0,1,0,0,0,0,0,1,1,2,0,0,0,0,0
905,93726,36.793659999999996,-119.76146000000001,Fresno,CA,California,43209,2497,Fresno,982559,6924,81.0,304.0,4.0,225831.0,3,0,8,12,3,6,83,69,139,4,10,63,4,14
906,93727,36.75156,-119.68059,Fresno,CA,California,82920,857,Fresno,982559,6924,81.0,584.0,7.0,280739.0,0,0,1,5,1,2,6,10,25,1,3,2,1,4
907,93728,36.75727,-119.81858000000001,Fresno,CA,California,16382,1988,Fresno,982559,6924,81.0,115.0,1.0,196626.0,12,0,13,9,3,14,39,40,106,2,12,4,0,6
908,93730,36.90317,-119.75488,Fresno,CA,California,11926,482,Fresno,982559,6924,81.0,84.0,1.0,488807.0,0,0,2,6,0,1,3,4,6,6,1,2,0,0
909,93901,36.63861,-121.624,Salinas,CA,California,27805,710,Monterey,418831,2270,17.0,151.0,1.0,561362.0,1,0,2,3,1,0,16,4,16,0,0,0,0,0
910,93905,36.68323,-121.60699,Salinas,CA,California,60408,2535,Monterey,418831,2270,17.0,327.0,2.0,448334.0,5,0,4,8,6,3,23,16,44,1,6,7,0,3
911,93906,36.722570000000005,-121.63226999999999,Salinas,CA,California,65256,1756,Monterey,418831,2270,17.0,354.0,3.0,482128.0,0,0,1,0,0,1,23,14,39,2,7,8,0,6
912,93907,36.76958,-121.66779,Salinas,CA,California,22766,156,Monterey,418831,2270,17.0,123.0,1.0,610728.0,0,0,0,1,0,0,3,3,10,0,0,2,1,1
913,93908,36.63429,-121.60686000000001,Salinas,CA,California,12093,24,Monterey,418831,2270,17.0,66.0,0.0,823333.0,0,0,0,1,0,0,7,1,2,0,0,0,0,0
914,93920,36.11042,-121.56063,Big Sur,CA,California,1403,2,Monterey,418831,2270,17.0,8.0,0.0,1384413.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,93921,36.55397,-121.92303999999999,Carmel By The Sea,CA,California,3379,1410,Monterey,418831,2270,17.0,18.0,0.0,1683898.0,19,0,14,22,2,61,52,65,137,1,4,10,1,5
